filename,num_actual_colors,color1_r,color1_g,color1_b,ratio1,color2_r,color2_g,color2_b,ratio2,color3_r,color3_g,color3_b,ratio3,color4_r,color4_g,color4_b,ratio4,color5_r,color5_g,color5_b,ratio5
image_111.jpg,5,230,67,66,0.4005777777777778,251,250,185,0.27413333333333334,31.0,33.0,26.0,0.18333333333333332,127.0,225.0,73.0,0.08053333333333333,70.0,77.0,45.0,0.026755555555555557
image_112.jpg,5,97,145,173,0.6924444444444444,249,195,196,0.16871111111111112,58.0,62.0,64.0,0.05235555555555556,17.0,20.0,26.0,0.03284444444444445,108.0,116.0,120.0,0.053644444444444446
image_113.jpg,5,238,149,114,0.3825777777777778,208,72,31,0.2428,4.0,44.0,105.0,0.1592,246.0,240.0,230.0,0.05435555555555555,30.0,21.0,23.0,0.048355555555555554
image_114.jpg,5,26,42,96,0.3864,5,226,232,0.25395555555555555,234.0,4.0,141.0,0.18897777777777777,248.0,250.0,251.0,0.1340888888888889,95.0,24.0,106.0,0.020355555555555557
image_115.jpg,5,37,35,123,0.5508,247,248,249,0.1816888888888889,246.0,37.0,47.0,0.0932888888888889,10.0,90.0,180.0,0.09142222222222222,204.0,68.0,92.0,0.025644444444444445
image_116.jpg,5,241,238,234,0.5719111111111111,17,15,15,0.25911111111111107,199.0,57.0,39.0,0.09813333333333334,210.0,108.0,103.0,0.01808888888888889,217.0,165.0,164.0,0.01711111111111111
image_117.jpg,5,1,0,0,0.40173333333333333,253,253,252,0.36004444444444444,220.0,2.0,36.0,0.11853333333333334,174.0,23.0,43.0,0.03408888888888889,217.0,208.0,208.0,0.022577777777777776
image_118.jpg,5,22,23,23,0.4032,252,252,233,0.36502222222222225,42.0,169.0,224.0,0.1899111111111111,188.0,218.0,222.0,0.020844444444444443,25.0,78.0,109.0,0.012355555555555555
image_119.jpg,5,187,202,208,0.6937333333333333,27,29,26,0.10466666666666667,184.0,243.0,84.0,0.05551111111111111,78.0,82.0,76.0,0.04791111111111111,245.0,246.0,244.0,0.03484444444444444
image_12.jpg,5,48,48,46,0.4010666666666667,160,239,120,0.23622222222222222,228.0,42.0,51.0,0.07973333333333334,179.0,44.0,47.0,0.06231111111111111,236.0,94.0,102.0,0.10795555555555555
image_120.jpg,5,21,105,213,0.4312888888888889,250,105,156,0.21746666666666667,249.0,251.0,252.0,0.2605777777777778,166.0,118.0,186.0,0.07777777777777778,166.0,196.0,229.0,0.012888888888888889
image_121.jpg,5,209,216,227,0.6127111111111111,10,65,162,0.1247111111111111,116.0,152.0,201.0,0.05711111111111111,189.0,150.0,97.0,0.04284444444444444,52.0,72.0,100.0,0.04066666666666666
image_122.jpg,5,248,249,247,0.5259555555555555,136,197,212,0.32106666666666667,131.0,45.0,45.0,0.0568,200.0,20.0,28.0,0.04688888888888889,226.0,190.0,185.0,0.026533333333333332
image_123.jpg,5,253,254,253,0.6296444444444445,8,8,15,0.16666666666666669,66.0,66.0,69.0,0.04817777777777778,201.0,201.0,199.0,0.04426666666666667,246.0,195.0,14.0,0.05386666666666667
image_124.jpg,5,248,238,219,0.39293333333333336,222,124,56,0.14004444444444444,220.0,158.0,111.0,0.17244444444444446,101.0,52.0,42.0,0.07217777777777777,21.0,55.0,110.0,0.055377777777777776
image_125.jpg,5,116,66,152,0.7971555555555555,237,215,222,0.04742222222222222,222.0,145.0,77.0,0.055511111111111115,70.0,45.0,35.0,0.04306666666666667,157.0,115.0,165.0,0.021866666666666666
image_126.jpg,5,229,227,225,0.21155555555555555,54,56,55,0.34448888888888884,226.0,101.0,168.0,0.11755555555555555,114.0,229.0,157.0,0.20804444444444442,194.0,192.0,191.0,0.04413333333333333
image_127.jpg,5,212,79,57,0.41844444444444445,240,230,224,0.2668,7.0,122.0,175.0,0.1424888888888889,241.0,177.0,97.0,0.09862222222222222,230.0,131.0,107.0,0.03995555555555556
image_128.jpg,5,238,86,58,0.3078222222222222,31,31,32,0.29746666666666666,65.0,86.0,160.0,0.12408888888888889,222.0,222.0,224.0,0.08248888888888889,91.0,60.0,81.0,0.06906666666666667
image_129.jpg,5,251,73,85,0.5183555555555556,31,10,61,0.23355555555555554,202.0,199.0,207.0,0.16475555555555554,248.0,169.0,173.0,0.02542222222222222,71.0,57.0,90.0,0.016
image_13.jpg,5,41,59,145,0.48893333333333333,235,36,37,0.12715555555555555,248.0,248.0,250.0,0.12284444444444445,11.0,29.0,160.0,0.05315555555555555,140.0,147.0,217.0,0.0472
image_130.jpg,5,253,185,202,0.7494222222222222,4,73,244,0.18826666666666667,20.0,8.0,15.0,0.024,85.0,54.0,61.0,0.012311111111111111,197.0,155.0,167.0,0.011644444444444445
image_131.jpg,5,16,170,175,0.5362222222222223,242,232,224,0.1799111111111111,6.0,5.0,5.0,0.1432,240.0,112.0,111.0,0.05937777777777778,79.0,49.0,46.0,0.02493333333333333
image_132.jpg,5,3,112,181,0.36746666666666666,237,160,185,0.3081333333333333,247.0,215.0,122.0,0.11115555555555555,37.0,29.0,31.0,0.07195555555555555,218.0,243.0,247.0,0.04137777777777778
image_133.jpg,5,134,17,2,0.37462222222222225,3,1,1,0.29377777777777775,209.0,195.0,167.0,0.1711111111111111,77.0,15.0,7.0,0.04675555555555556,168.0,145.0,119.0,0.060844444444444444
image_134.jpg,5,195,18,7,0.30933333333333335,240,237,214,0.2773333333333333,67.0,108.0,147.0,0.14866666666666667,211.0,130.0,42.0,0.07657777777777777,120.0,27.0,15.0,0.06444444444444444
image_135.jpg,5,250,238,218,0.5956,213,53,50,0.1284888888888889,41.0,29.0,23.0,0.08133333333333333,228.0,176.0,71.0,0.06,103.0,20.0,42.0,0.05115555555555556
image_136.jpg,5,253,253,242,0.3870222222222222,251,50,80,0.23075555555555555,74.0,2.0,159.0,0.21008888888888888,3.0,117.0,52.0,0.0764,203.0,176.0,216.0,0.027333333333333334
image_137.jpg,5,254,254,254,0.6581333333333333,12,58,109,0.18777777777777777,135.0,181.0,232.0,0.0992,80.0,124.0,173.0,0.02142222222222222,243.0,80.0,11.0,0.01577777777777778
image_138.jpg,5,16,7,21,0.48177777777777775,243,240,243,0.2505777777777778,216.0,78.0,42.0,0.08746666666666666,79.0,12.0,6.0,0.03702222222222222,226.0,196.0,189.0,0.03537777777777778
